codigo,descricao,secao,divisao,grupo,classe
9512600,"Reparação e manutenção de equipamentos de comunicação",S,95,951,95126
9521500,"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico",S,95,952,95215
9529101,"Reparação de calçados, de bolsas e artigos de viagem",S,95,952,95291
9529102,Chaveiros,S,95,952,95291
9529103,"Reparação de relógios",S,95,952,95291
9529104,"Reparação de bicicletas, triciclos e outros veículos não motorizados",S,95,952,95291
9529105,"Reparação de artigos do mobiliário",S,95,952,95291
9529106,"Reparação de jóias",S,95,952,95291
9529199,"Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente",S,95,952,95291
9601701,Lavanderias,S,96,960,96017
9601702,Tinturarias,S,96,960,96017
9601703,Toalheiros,S,96,960,96017
9602501,"Cabeleireiros, manicure e pedicure",S,96,960,96025
9602502,"Atividades de estética e outros serviços de cuidados com a beleza",S,96,960,96025
9603301,"Gestão e manutenção de cemitérios",S,96,960,96033
9603302,"Serviços de cremação",S,96,960,96033
9603303,"Serviços de sepultamento",S,96,960,96033
9603304,"Serviços de funerárias",S,96,960,96033
9603305,"Serviços de somatoconservação",S,96,960,96033
9603399,"Atividades funerárias e serviços relacionados não especificados anteriormente",S,96,960,96033
9609202,"Agências matrimoniais",S,96,960,96092
9609204,"Exploração de máquinas de serviços pessoais acionadas por moeda",S,96,960,96092
9609205,"Atividades de sauna e banhos",S,96,960,96092
9609206,"Serviços de tatuagem e colocação de piercing",S,96,960,96092
9609207,"Alojamento de animais domésticos",S,96,960,96092
9609208,"Higiene e embelezamento de animais domésticos",S,96,960,96092
9609299,"Outras atividades de serviços pessoais não especificadas anteriormente",S,96,960,96092
9700500,"Serviços domésticos",T,97,970,97005
9900800,"Organismos internacionais e outras instituições extraterritoriais",U,99,990,99008
